-0.172281727183183	0.00119730736502977	-0.0234049569470685	0.0414300731696471	-0.147160396756019
0.0193136021205675	-0.215826237356806	-0.0928470362339106	0.00395147558659621	0.126943510140461
0.247625606140864	-0.0884416643974407	-0.011111151512451	-0.0425965949189236	-0.0509654682186686
-0.118575589658133	0.0926144048939586	-0.154025504073079	0.0989794248587016	-0.061467527274212
0.0779339730631629	0.164192986268545	0.0505006260596615	0.0271332082764563	-0.0318322315700982
-0.14879796934844	-0.137864017729275	-0.0965197625755764	-0.0179232897182805	-0.0240258302853578
0.0480686889736742	-0.0231280059446225	-0.0471780292405296	0.00928745772446619	0.0751394915924503
-0.227169765858499	-0.0139523314684232	0.0764194432168382	0.0247857967454139	-0.171262141636911
0.141120711474774	0.0812059200449224	0.052188158639426	0.037519381007491	-0.103158359965596
-0.249876646241548	-0.0221954468704546	0.0428192766861537	0.126940387363067	-0.0154074407156174
-0.0576067000485549	-0.143014298854744	0.0179814913693057	-0.0576488833863351	0.0243708563497898
0.0319437475875714	-0.151917430637132	-0.00297019785752978	0.00987103813156118	-0.00243555185194044
-0.0616461695769659	0.0989754518219829	0.0179458147205202	-0.144237928454646	0.0392936321816276
0.111420438409191	-0.0358007880682158	0.224578773738189	0.0999868731776218	-0.00471413134062484
-0.189026432756164	-0.00283930402626281	0.210446441911903	-0.0250260931138201	-0.123862668438132
0.0928188425444823	-0.0697147352448225	0.0207018198255413	-0.156147392376965	-0.0587384193271372
-0.0525520401727656	-0.0205997799320995	0.0176028670994045	0.124944631021919	-0.0876651247833639
-0.146253296818991	-0.0709479098432627	0.020118392283757	-0.0475653422337865	0.149312334672766
-0.101281614306062	-0.0762102261116669	-0.192789562353018	-0.0715921877338537	0.0326201672895771
-0.0129511824421385	-0.156411694158976	0.091079041981719	0.034163574997729	-0.0546632497949
0.0377638254557918	0.0585798293025336	-0.0334857727111449	0.160752108269443	-0.0052400323283949
-0.0758890648501212	0.0760647370055714	-0.023711019260578	-1.07257490526425e-05	-0.0252746155529183
0.00955019360567324	-0.00106477432986679	0.0409172303124603	-0.206866113325197	0.104591303036226
0.105151512043705	0.0727845240836974	0.137256738106175	0.00416112705626803	-0.0820416736102445
